scenario_source,scenario,sector,region,year,emission_factor_unit,emission_factor
etp_2017,b2ds,cement,global,2058,tonnes CO2 (scope 1 & 2) per tonnes cement,0.11307918673750493
etp_2017,b2ds,cement,global,2059,tonnes CO2 (scope 1 & 2) per tonnes cement,0.10347066492240295
etp_2017,b2ds,cement,global,2060,tonnes CO2 (scope 1 & 2) per tonnes cement,0.093862143107301
etp_2017,rts,cement,global,2014,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5826444156156276
etp_2017,rts,cement,global,2015,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5838560831764136
etp_2017,rts,cement,global,2016,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5850677507371995
etp_2017,rts,cement,global,2017,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5862794182979855
etp_2017,rts,cement,global,2018,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5874910858587714
etp_2017,rts,cement,global,2019,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5887027534195574
etp_2017,rts,cement,global,2020,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5899144209803432
etp_2017,rts,cement,global,2021,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5911260885411291
etp_2017,rts,cement,global,2022,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5923377561019151
etp_2017,rts,cement,global,2023,tonnes CO2 (scope 1 & 2) per tonnes cement,0.593549423662701
etp_2017,rts,cement,global,2024,tonnes CO2 (scope 1 & 2) per tonnes cement,0.594761091223487
etp_2017,rts,cement,global,2025,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5959727587842729
etp_2017,rts,cement,global,2026,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5911410189634883
etp_2017,rts,cement,global,2027,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5863092791427036
etp_2017,rts,cement,global,2028,tonnes CO2 (scope 1 & 2) per tonnes cement,0.581477539321919
etp_2017,rts,cement,global,2029,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5766457995011344
etp_2017,rts,cement,global,2030,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5718140596803497
etp_2017,rts,cement,global,2031,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5691788648877305
etp_2017,rts,cement,global,2032,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5665436700951114
etp_2017,rts,cement,global,2033,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5639084753024922
etp_2017,rts,cement,global,2034,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5612732805098731
etp_2017,rts,cement,global,2035,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5586380857172539
etp_2017,rts,cement,global,2036,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5518333558238679
etp_2017,rts,cement,global,2037,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5450286259304818
etp_2017,rts,cement,global,2038,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5382238960370959
etp_2017,rts,cement,global,2039,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5314191661437098
etp_2017,rts,cement,global,2040,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5246144362503238
etp_2017,rts,cement,global,2041,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5197002629667403
etp_2017,rts,cement,global,2042,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5147860896831568
etp_2017,rts,cement,global,2043,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5098719163995733
etp_2017,rts,cement,global,2044,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5049577431159897
etp_2017,rts,cement,global,2045,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5000435698324063
etp_2017,rts,cement,global,2046,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4942777719153302
etp_2017,rts,cement,global,2047,tonnes CO2 (scope 1 & 2) per tonnes cement,0.48851197399825413
etp_2017,rts,cement,global,2048,tonnes CO2 (scope 1 & 2) per tonnes cement,0.48274617608117804
etp_2017,rts,cement,global,2049,tonnes CO2 (scope 1 & 2) per tonnes cement,0.476980378164102
etp_2017,rts,cement,global,2050,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4712145802470259
etp_2017,rts,cement,global,2051,tonnes CO2 (scope 1 & 2) per tonnes cement,0.47247277088252077
etp_2017,rts,cement,global,2052,tonnes CO2 (scope 1 & 2) per tonnes cement,0.47373096151801564
etp_2017,rts,cement,global,2053,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4749891521535105
etp_2017,rts,cement,global,2054,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4762473427890054
etp_2017,rts,cement,global,2055,tonnes CO2 (scope 1 & 2) per tonnes cement,0.47750553342450025
etp_2017,rts,cement,global,2056,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4752301788928453
etp_2017,rts,cement,global,2057,tonnes CO2 (scope 1 & 2) per tonnes cement,0.47295482436119035
etp_2017,rts,cement,global,2058,tonnes CO2 (scope 1 & 2) per tonnes cement,0.47067946982953546
etp_2017,rts,cement,global,2059,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4684041152978805
etp_2017,rts,cement,global,2060,tonnes CO2 (scope 1 & 2) per tonnes cement,0.46612876076622556
etp_2017,sds,cement,global,2014,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5826444156156276
etp_2017,sds,cement,global,2015,tonnes CO2 (scope 1 & 2) per tonnes cement,0.581330413265098
etp_2017,sds,cement,global,2016,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5800164109145683
etp_2017,sds,cement,global,2017,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5787024085640388
etp_2017,sds,cement,global,2018,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5773884062135091
etp_2017,sds,cement,global,2019,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5760744038629795
etp_2017,sds,cement,global,2020,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5747604015124498
etp_2017,sds,cement,global,2021,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5734463991619202
etp_2017,sds,cement,global,2022,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5721323968113905
etp_2017,sds,cement,global,2023,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5708183944608609
etp_2017,sds,cement,global,2024,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5695043921103312
etp_2017,sds,cement,global,2025,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5681903897598016
etp_2017,sds,cement,global,2026,tonnes CO2 (scope 1 & 2) per tonnes cement,0.558035814460288
etp_2017,sds,cement,global,2027,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5478812391607744
etp_2017,sds,cement,global,2028,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5377266638612608
etp_2017,sds,cement,global,2029,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5275720885617471
etp_2017,sds,cement,global,2030,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5174175132622335
etp_2017,sds,cement,global,2031,tonnes CO2 (scope 1 & 2) per tonnes cement,0.510400708629063
etp_2017,sds,cement,global,2032,tonnes CO2 (scope 1 & 2) per tonnes cement,0.5033839039958925
etp_2017,sds,cement,global,2033,tonnes CO2 (scope 1 & 2) per tonnes cement,0.49636709936272194
etp_2017,sds,cement,global,2034,tonnes CO2 (scope 1 & 2) per tonnes cement,0.48935029472955144
etp_2017,sds,cement,global,2035,tonnes CO2 (scope 1 & 2) per tonnes cement,0.48233349009638093
etp_2017,sds,cement,global,2036,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4716069287596021
etp_2017,sds,cement,global,2037,tonnes CO2 (scope 1 & 2) per tonnes cement,0.46088036742282323
etp_2017,sds,cement,global,2038,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4501538060860444
etp_2017,sds,cement,global,2039,tonnes CO2 (scope 1 & 2) per tonnes cement,0.43942724474926553
etp_2017,sds,cement,global,2040,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4287006834124867
etp_2017,sds,cement,global,2041,tonnes CO2 (scope 1 & 2) per tonnes cement,0.4190753058145852
etp_2017,sds,cement,global,2042,tonnes CO2 (scope 1 & 2) per tonnes cement,0.40944992821668375
etp_2017,sds,cement,global,2043,tonnes CO2 (scope 1 & 2) per tonnes cement,0.39982455061878225
etp_2017,sds,cement,global,2044,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3901991730208808
etp_2017,sds,cement,global,2045,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3805737954229793
etp_2017,sds,cement,global,2046,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3716362182274958
etp_2017,sds,cement,global,2047,tonnes CO2 (scope 1 & 2) per tonnes cement,0.36269864103201227
etp_2017,sds,cement,global,2048,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3537610638365288
etp_2017,sds,cement,global,2049,tonnes CO2 (scope 1 & 2) per tonnes cement,0.34482348664104523
etp_2017,sds,cement,global,2050,tonnes CO2 (scope 1 & 2) per tonnes cement,0.33588590944556174
etp_2017,sds,cement,global,2051,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3347589673297259
etp_2017,sds,cement,global,2052,tonnes CO2 (scope 1 & 2) per tonnes cement,0.33363202521389
etp_2017,sds,cement,global,2053,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3325050830980541
etp_2017,sds,cement,global,2054,tonnes CO2 (scope 1 & 2) per tonnes cement,0.33137814098221824
etp_2017,sds,cement,global,2055,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3302511988663824
etp_2017,sds,cement,global,2056,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3263052818002028
etp_2017,sds,cement,global,2057,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3223593647340232
etp_2017,sds,cement,global,2058,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3184134476678437
etp_2017,sds,cement,global,2059,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3144675306016641
etp_2017,sds,cement,global,2060,tonnes CO2 (scope 1 & 2) per tonnes cement,0.3105216135354845
